emp_no,first_name,last_name,title,gender
494293,Mariusz,Dehkordi,Senior Engineer,F
494297,Adib,Dehkordi,Senior Engineer,M
494300,Zeljko,Oberman,Staff,F
494301,Rosalie,Beutelspacher,Senior Engineer,M
494302,Qingxiang,Polajnar,Senior Staff,F
494305,Taiji,Sommen,Engineer,M
494308,Vincent,Aloisi,Senior Staff,M
494313,Sigeru,Nitta,Senior Staff,F
494314,Bokyung,Panwar,Senior Staff,F
494316,Dekang,Merlo,Senior Staff,M
494319,Pradeep,Peha,Senior Staff,F
494321,Paris,Swab,Senior Staff,M
494324,Lillian,Luca,Senior Engineer,F
494325,Shin,Ferretti,Senior Staff,F
494327,Lillian,Nitto,Senior Engineer,F
494332,Kristen,Penz,Senior Staff,M
494337,Shir,Khamsi,Engineer,F
494339,Uno,Danley,Senior Engineer,F
494346,JoAnne,Escriba,Staff,M
494348,Kolar,Nittel,Senior Engineer,F
494352,Zine,Salvesen,Staff,F
494355,Koichi,Reutenauer,Assistant Engineer,M
494356,Alejandro,Gente,Technique Leader,M
494357,Arra,Lorys,Senior Engineer,M
494363,Jongsuk,Tsukuda,Assistant Engineer,F
494366,Fumiya,Taubenfeld,Senior Engineer,M
494375,Kwun,Shackell,Senior Engineer,M
494380,Goh,Einsfeld,Senior Staff,F
494381,Isaac,Ushiama,Senior Staff,F
494392,Emdad,Ernst,Senior Staff,M
494398,Claudi,Kulisch,Senior Staff,M
494400,Yongqiao,Schicker,Staff,F
494404,Menkae,Mapelli,Senior Staff,M
494406,Vincent,Babb,Senior Staff,M
494409,Munehiko,Cesareni,Technique Leader,M
494417,Eberhardt,Gargeya,Senior Staff,F
494420,Jouni,Fujisaki,Senior Engineer,F
494421,Tesuro,Liedekerke,Senior Engineer,F
494422,Constantine,Schwaller,Senior Staff,F
494423,Izaskun,Guenter,Senior Staff,F
494425,Mong,Heping,Senior Staff,F
494428,Manton,Selvestrel,Senior Staff,F
494429,Chaitali,Fandrianto,Senior Engineer,F
494433,Ayonca,Cronin,Senior Engineer,M
494443,Dzung,Auyong,Senior Engineer,F
494452,Chinho,Peng,Staff,M
494456,Heon,Swen,Senior Engineer,M
494458,Navid,Eterovic,Staff,M
494460,Horward,Jervis,Staff,M
494473,Aamod,Suri,Senior Engineer,F
494474,Isamu,Ossenbruggen,Senior Staff,M
494479,Anoosh,Thibadeau,Senior Engineer,M
494482,Munehiko,Chappelet,Senior Staff,M
494483,Lech,Cannard,Senior Engineer,M
494484,Tsvetan,Zockler,Senior Staff,M
494489,Elvis,Kroll,Staff,M
494491,Masaki,Badache,Staff,M
494495,Chiranjit,Jullig,Staff,F
494499,Lenore,Rassart,Engineer,M
494506,Fabrizio,Ozeri,Senior Staff,F
494511,Naftaly,Georg,Engineer,M
494514,Fumiko,Janetzko,Senior Staff,M
494520,Jayesh,Back,Senior Staff,F
494522,Florina,Koshiba,Senior Staff,M
494524,Toshiko,Jonsson,Senior Engineer,F
494536,Bluma,Lemarechal,Engineer,F
494538,Theron,Standera,Engineer,F
494539,Tadahiro,Morton,Senior Engineer,M
494547,Fun,Mawatari,Senior Staff,F
494548,Goetz,Peral,Senior Engineer,F
494549,Kasidit,Rosti,Senior Staff,M
494554,Vojin,Siksek,Senior Staff,F
494555,Kokou,Taubenfeld,Staff,M
494558,Yonghong,Farrar,Staff,M
494563,Dulce,Chiodo,Senior Staff,F
494567,Jinya,Luca,Staff,M
494569,Rimli,Tanemo,Senior Staff,F
494571,Jaroslava,Dusink,Staff,F
494572,Arup,Ouhyoung,Engineer,M
494574,Gudjon,Renear,Senior Engineer,F
494575,Kamran,Bresenham,Engineer,M
494583,Lalit,Stenning,Engineer,M
494584,Jianhao,Reeker,Engineer,M
494585,Tomokazu,Erie,Senior Engineer,M
494586,Youngkon,Bala,Senior Engineer,M
494587,Amstein,Bridgland,Senior Engineer,M
494589,Dzung,Suomi,Engineer,F
494591,Kristina,Murtha,Senior Staff,M
494599,Gro,Chepyzhov,Engineer,M
494608,Minghong,Schreiter,Staff,M
494609,Basim,Rousseau,Technique Leader,M
494610,Arie,Mandelberg,Senior Engineer,F
494615,Qiwen,Huhdanpaa,Technique Leader,F
494616,Steve,Massonet,Engineer,F
494619,Chrisa,Beutelspacher,Engineer,M
494627,Ramalingam,Schmittgen,Senior Engineer,M
494634,Garnet,Coombs,Senior Engineer,M
494636,Yuriy,Bernatsky,Engineer,F
494642,Yishai,Siksek,Engineer,M
494644,Steen,Langford,Engineer,M
494646,Kristof,Huttel,Engineer,F
494648,Junichi,Bahk,Senior Staff,M
494662,Koldo,Wroclawski,Technique Leader,F
494665,Ziyad,Baaz,Senior Staff,M
494682,Subhash,Hiltgen,Senior Staff,F
494683,Leucio,Waschkowski,Senior Staff,M
494692,Adamantios,Pehl,Senior Staff,M
494693,Xumin,Karner,Staff,F
494695,Mansur,Tanemo,Senior Staff,F
494697,Uma,Gladwell,Engineer,M
494708,Yuguang,Bonifati,Senior Staff,F
494710,Aris,Rusterholz,Senior Staff,F
494714,Shaowen,Coney,Senior Staff,M
494722,Joydip,Bhattacharjee,Senior Staff,M
494726,Hitomi,Bratsberg,Senior Staff,M
494736,Mototsugu,Picht,Senior Engineer,M
494741,Shim,Hettesheimer,Engineer,F
494743,Souichi,Thummel,Technique Leader,M
494750,Shigeaki,Compeau,Staff,F
494759,Arlette,Thummel,Senior Staff,F
494761,Eldridge,Ramaiah,Technique Leader,F
494763,Woody,Bazelow,Senior Engineer,F
494767,Izaskun,Ghandeharizadeh,Senior Staff,F
494768,Juichirou,Lovengreen,Staff,M
494769,Takahiro,Peek,Senior Staff,M
494773,Masako,Zlotek,Engineer,F
494775,Surveyors,Ramamoorthy,Senior Engineer,M
494776,Bilhanan,Schmittgen,Senior Engineer,F
494778,Remzi,Nittel,Senior Engineer,F
494781,Khaled,Rosenbaum,Staff,F
494783,Yunming,Swab,Senior Engineer,M
494784,Danae,Thorelli,Staff,F
494785,Odysseas,Baaz,Engineer,M
494787,Godehard,Reinhart,Engineer,F
494788,Kamakshi,Baig,Engineer,M
494792,Alois,Kadhim,Senior Engineer,F
494793,Shao,Gecsei,Engineer,F
494794,Danel,Lindenbaum,Engineer,F
494798,Amabile,Openshaw,Senior Engineer,M
494802,Irena,Domenig,Senior Engineer,M
494804,Menkae,Mandell,Senior Staff,F
494807,Marc,Simkin,Senior Staff,M
494813,Sachio,Marwedel,Senior Engineer,F
494815,Nirmal,Georgakopoulos,Senior Staff,F
494816,Kamran,Miyakawa,Senior Staff,M
494820,Bader,Takkinen,Senior Staff,F
494822,Naftaly,Luga,Senior Staff,M
494828,Etsuo,Brattka,Engineer,F
494831,Christoph,Kuhnemann,Senior Engineer,F
494832,Aloys,Wissmann,Senior Engineer,F
494833,Francesca,Michaeli,Senior Engineer,F
494834,Debatosh,Karcich,Staff,F
494835,Yongqiao,Compeau,Senior Staff,M
494845,Nathan,Turnbull,Engineer,M
494849,Jouni,Pillow,Senior Staff,M
494853,Yechiam,Lunt,Senior Staff,F
494854,Wilmer,Ranze,Senior Staff,F
494857,Steve,Morrey,Senior Engineer,M
494858,Krisda,Otillio,Senior Staff,M
494860,Krassimir,Picco,Staff,F
494862,Subhada,Bodoff,Assistant Engineer,M
494867,Kellie,Chenney,Engineer,F
494872,Tomofumi,Picaronny,Staff,M
494877,Kwangjo,Rodiger,Engineer,M
494881,Zhongwei,Peres,Engineer,M
494884,Somnath,Ratnaker,Staff,M
494885,Demin,Eterovic,Senior Staff,F
494891,Goa,Cappelli,Senior Engineer,F
494893,Tesuya,Lampe,Technique Leader,M
494897,Pradeep,Sury,Senior Engineer,M
494898,Randy,Ferriere,Senior Staff,M
494899,Magy,Orlowski,Senior Engineer,F
494903,Elzbieta,Hartvigsen,Staff,M
494906,Qingxiang,Bisiani,Senior Staff,F
494909,Genta,Liedekerke,Senior Staff,M
494913,Parviz,Hitomi,Senior Engineer,M
494919,Marit,Heering,Senior Engineer,M
494922,Saddek,McDermid,Engineer,M
494923,Gudjon,Pardalos,Engineer,F
494927,Wojceich,Rosay,Senior Engineer,F
494931,Mohamadou,Mansanne,Senior Engineer,M
494947,Noritoshi,Plotkin,Senior Staff,M
494951,Emran,Waleschkowski,Staff,M
494953,Gift,McConalogue,Senior Staff,M
494954,Jongsuk,Ruemmler,Engineer,F
494958,Candido,Redmiles,Senior Staff,M
494961,Xumin,Denna,Senior Engineer,M
494963,Shugo,Iisaka,Senior Staff,M
494967,Fox,Eiron,Senior Staff,M
494969,Mabry,Ullian,Senior Engineer,M
494971,Heng,Schaar,Engineer,M
494972,Hideyuki,Lally,Engineer,F
494973,Behnaam,Murtha,Senior Staff,M
494974,Tooru,Bamford,Engineer,M
494976,Zhaofang,Asrin,Senior Engineer,M
494990,Moon,Hutton,Engineer,M
494998,Tremaine,Pleszkun,Engineer,F
495004,Guozhong,Cunliffe,Technique Leader,F
495005,Mostafa,Businaro,Senior Engineer,M
495006,Fay,Cardazo,Senior Engineer,M
495007,Moni,Borovoy,Technique Leader,M
495008,Hatem,Zeilberger,Technique Leader,M
495012,Vitaly,Broder,Engineer,F
495014,Shaz,Murtagh,Engineer,M
495015,Ghassan,Sudbeck,Senior Engineer,M
495020,Gregory,Miculan,Senior Engineer,M
495025,Zhanqiu,Acton,Technique Leader,M
495026,Sachar,Barreiro,Senior Staff,F
495033,Gal,Halloran,Senior Staff,M
495037,Kiyotoshi,Brender,Staff,M
495038,Amalendu,Rotem,Senior Staff,M
495042,Maja,Chenney,Technique Leader,F
495047,Tetsushi,Barbanera,Senior Staff,M
495052,Mihalis,Matheson,Senior Engineer,M
495053,Yongdong,Hatcliff,Staff,F
495054,Yurii,Einsfeld,Senior Engineer,F
495056,Hitomi,Zwicker,Engineer,F
495058,Mabhin,Keirsey,Staff,F
495059,Barna,Quaggetto,Senior Engineer,M
495060,Lokesh,Soloway,Senior Engineer,F
495061,Wojceich,Zirintsis,Senior Staff,F
495062,Ortrud,Peron,Senior Staff,M
495063,Yaghout,Bahr,Staff,F
495065,Arve,Lamparter,Senior Staff,F
495066,Barry,Merel,Engineer,M
495067,Shan,Penz,Senior Staff,M
495069,Alain,Takkinen,Staff,F
495071,Genta,Hofman,Technique Leader,M
495073,Toshimori,Fontan,Senior Staff,M
495079,Lidong,Serra,Engineer,F
495082,Aiichiro,Choobineh,Staff,M
495087,Shaibal,Ulupinar,Senior Staff,F
495088,Suzette,Iisaku,Technique Leader,M
495090,Tianruo,Kambil,Engineer,M
495094,Jamaludin,Rullman,Senior Engineer,M
495097,Dinah,Beetstra,Senior Staff,M
495100,Uinam,Delgrange,Senior Engineer,M
495107,George,Schiper,Staff,M
495109,Katsuo,Pfau,Senior Engineer,M
495111,Yannik,Stavenow,Senior Engineer,M
495112,Shigeaki,Lorch,Engineer,F
495117,Hironobu,Masamoto,Senior Engineer,M
495120,Marc,Anick,Engineer,F
495127,Niclas,Mukaidono,Senior Staff,F
495131,Eldridge,Chelton,Staff,M
495132,Nitsan,Fiebach,Staff,F
495135,Miquel,Heystek,Engineer,M
495136,Barna,Sherertz,Senior Staff,F
495140,Lubomir,Erman,Staff,M
495144,Katsuo,Vidya,Staff,M
495148,Mingdong,Chinen,Senior Staff,M
495152,Sahrah,Lamba,Engineer,M
495164,Nahid,Krupka,Senior Engineer,M
495173,Brendon,Ginesta,Senior Engineer,F
495174,Nahla,Czaja,Senior Staff,M
495175,Remmert,Gini,Senior Engineer,M
495181,Taiji,Koshino,Engineer,F
495183,Dhritiman,Heping,Senior Engineer,M
495187,Kenton,Gist,Staff,M
495191,Radhakrishnan,Emmart,Senior Staff,F
495192,Gadiel,Maliniak,Senior Staff,M
495204,Arto,Yemenis,Staff,M
495205,Munehiko,Vecchi,Senior Staff,F
495206,Uri,Puoti,Senior Engineer,F
495207,Sangeeta,Mersereau,Senior Staff,F
495216,Jiafu,Uhrik,Senior Engineer,M
495218,Uli,Basawa,Senior Staff,F
495219,Dinah,Hambrick,Senior Staff,M
495225,Perry,Shimshoni,Senior Engineer,M
495226,Genevieve,Salvesen,Senior Staff,M
495228,Ramya,Selvestrel,Senior Staff,F
495231,Tiina,Reinhard,Engineer,M
495233,Vasiliy,Versino,Engineer,F
495235,Gregory,Rosaz,Senior Staff,F
495236,Chirstian,Cheshire,Senior Engineer,F
495237,Gad,Eiron,Technique Leader,M
495238,Georg,Bael,Staff,M
495242,Domenick,Velasco,Engineer,M
495245,Shahab,Teitelbaum,Senior Engineer,F
495247,Kamakshi,Verhoeff,Staff,M
495248,Baocai,Weisert,Staff,M
495249,Maren,Joslin,Senior Engineer,M
495250,Jaewon,Krzyzanowski,Staff,M
495254,Shiv,Basagni,Staff,M
495256,Zorica,Krogh,Senior Engineer,M
495268,Mitchel,Reinhart,Engineer,M
495277,Shaunak,Dalphin,Assistant Engineer,M
495279,Mrinalini,Schapire,Senior Staff,M
495281,Alain,Kaiserswerth,Staff,M
495282,Khalil,Oxenboll,Senior Engineer,F
495283,Aksel,Kaelbling,Senior Engineer,M
495287,Babette,Fontet,Senior Staff,F
495289,Mori,Oxenboll,Senior Staff,F
495294,Zhigen,Desikan,Senior Engineer,M
495296,Felicidad,Rosti,Senior Staff,M
495301,Monique,Melichar,Senior Staff,M
495306,Junichi,Rabejac,Senior Staff,M
495309,Divier,Herber,Senior Engineer,M
495316,Along,Kobara,Senior Engineer,F
495317,Maia,Jiang,Senior Engineer,M
495318,Reinhard,Kornatzky,Senior Staff,M
495319,Toong,Kisuki,Senior Engineer,M
495320,Maha,Erdmenger,Staff,F
495323,Seongbin,Bisiani,Senior Engineer,F
495324,Divier,Vieri,Staff,F
495325,Aris,Bednarek,Staff,M
495326,Zhanqiu,Schaad,Senior Staff,M
495329,Kamakshi,Dechter,Senior Staff,F
495331,Haldon,Taubenfeld,Senior Engineer,M
495342,Shigenori,Cooke,Senior Engineer,F
495343,Hidefumi,Peltason,Senior Engineer,M
495346,Susanta,Stenning,Engineer,F
495347,Gurbir,Makinen,Assistant Engineer,F
495351,Byong,Vakili,Senior Engineer,M
495353,Odysseas,Tischendorf,Senior Engineer,F
495354,Chrisa,Steinauer,Senior Engineer,F
495359,Vatsa,Coombs,Engineer,F
495364,Sasan,Jeansoulin,Senior Engineer,F
495366,Susanta,Delaune,Senior Staff,M
495367,Arnould,Parveen,Senior Engineer,F
495370,Khalid,Bade,Senior Staff,M
495376,Charlene,Collette,Senior Engineer,M
495377,Cathie,Cronin,Engineer,M
495379,Sailaja,Schnelling,Senior Staff,M
495380,Katsuo,Raczkowsky,Senior Staff,M
495381,Munir,Cooley,Assistant Engineer,F
495382,Radhia,Rattan,Engineer,M
495389,Tadahiko,Lichtman,Staff,M
495390,Ottavia,Albarhamtoshy,Technique Leader,M
495393,Vugranam,Perko,Senior Engineer,M
495394,Goh,Impagliazzo,Technique Leader,M
495398,Bingning,Yetto,Engineer,M
495399,Guadalupe,Gustavson,Senior Engineer,F
495403,Hironoby,Remmele,Senior Engineer,M
495409,Zorica,Dratva,Senior Staff,M
495410,Marla,Eugenio,Engineer,F
495411,Maren,Camurati,Staff,M
495412,Cedric,Claffy,Engineer,M
495415,Tadanori,Lammel,Senior Staff,M
495416,Jaideep,Chimia,Senior Staff,M
495417,Oguz,Millington,Senior Staff,M
495426,Leon,Pellegrinelli,Senior Staff,M
495428,Larisa,Matzov,Senior Engineer,M
495429,Aiman,Schusler,Staff,M
495432,Halsur,Aloia,Senior Staff,M
495436,Palash,Trogemann,Senior Staff,M
495437,Shahar,Bazzichi,Senior Engineer,M
495447,Godehard,Chandrasekhar,Engineer,F
495450,Jackson,Akaboshi,Technique Leader,M
495453,Eben,Nergos,Senior Engineer,F
495456,Kristinn,Warwick,Staff,M
495458,Kristen,Przulj,Senior Staff,M
495459,Leen,Genin,Senior Staff,F
495460,Fan,Penn,Senior Staff,M
495461,Aleksander,Sevcikova,Staff,M
495463,Chaitali,Constantine,Engineer,M
495464,Dung,Lowrie,Senior Engineer,F
495466,Ingmar,Passino,Senior Staff,F
495467,Val,Schaaf,Senior Engineer,M
495468,Adas,Lorcy,Assistant Engineer,F
495470,Elgin,Erev,Senior Engineer,F
495487,Perla,Kuhnemann,Senior Engineer,M
495489,Angus,Dichev,Senior Engineer,M
495490,Ennio,Poulakidas,Senior Staff,F
495499,Filipp,Onuegbe,Senior Staff,M
495502,Hauke,Pearson,Senior Engineer,M
495509,Zijian,Chaudhuri,Technique Leader,M
495515,Souichi,Clemencon,Senior Engineer,M
495518,Khosrow,Magalhaes,Technique Leader,M
495520,Stafford,Deville,Staff,M
495522,Leif,Choobineh,Senior Staff,M
495523,Kristen,Standera,Senior Engineer,M
495525,Debatosh,Hiraishi,Senior Staff,M
495533,Uli,Simkin,Senior Engineer,F
495539,Bernice,Mansanne,Technique Leader,M
495540,Shawna,Nitto,Engineer,F
495541,Huai,Szmurlo,Senior Engineer,M
495543,Lorien,Cangellaris,Senior Staff,F
495546,Abdulah,Swan,Senior Staff,F
495547,Iara,Verhaegen,Senior Engineer,M
495552,Shrikanth,Mandell,Staff,F
495553,Erez,Mungall,Senior Staff,F
495557,Hsiangchu,Chinen,Engineer,F
495558,Marek,Salinas,Senior Engineer,M
495564,Along,Cappello,Engineer,M
495565,Nechama,Harbusch,Senior Engineer,M
495566,Itzchak,Swift,Senior Engineer,F
495575,Yannis,Kusalik,Technique Leader,F
495577,Sungwon,Honglei,Senior Engineer,F
495582,Subhankar,Varker,Engineer,M
495587,Zhongwei,Peron,Senior Staff,M
495588,Bernd,Chartres,Senior Staff,M
495590,Chinho,Byoun,Senior Staff,F
495595,Hideo,Herber,Senior Staff,F
495596,Serap,Ressouche,Staff,F
495597,Krister,Akaboshi,Staff,M
495599,Muzhong,Delgrande,Senior Engineer,F
495602,Kazuhiro,Chappelet,Engineer,M
495605,Nobuyoshi,Imataki,Senior Staff,M
495607,Lunjin,Ghelli,Engineer,F
495608,Gift,Legleitner,Senior Engineer,M
495610,Filipe,Jumpertz,Engineer,M
495611,Sushant,Gniady,Senior Staff,F
495615,Tetsushi,Rosis,Senior Staff,F
495621,Serenella,Socorro,Senior Staff,M
495622,Teruyuki,Huttel,Engineer,M
495625,Torsten,Rattan,Senior Engineer,M
495630,Shahid,Merle,Engineer,M
495631,Gro,Hinsberger,Senior Staff,M
495642,Perry,Muchinsky,Senior Engineer,M
495644,Cheong,Orsini,Senior Engineer,M
495648,Moni,Kowalchuk,Senior Staff,M
495649,Limsoon,Rusmann,Engineer,M
495650,Vishwani,Colorni,Senior Staff,M
495651,Marek,Tokunaga,Senior Staff,M
495652,Jiang,Candan,Senior Engineer,F
495658,Herbert,Dichev,Engineer,F
495659,Janalee,Ferretti,Senior Staff,M
495666,Angus,Kowalchuk,Engineer,F
495670,Uinam,Fordan,Engineer,M
495680,Fen,Reinhard,Engineer,M
495681,Leucio,Georgakopoulos,Senior Engineer,F
495686,Geraldo,Salinas,Senior Staff,M
495687,Mabhin,Jumpertz,Senior Engineer,M
495696,Khaled,Crabtree,Staff,F
495697,Mona,Ramamoorthy,Staff,M
495701,Ziva,Lindenbaum,Senior Engineer,M
495704,Khedija,Alvarado,Senior Staff,F
495710,Stafford,Ciolek,Staff,F
495711,Kiyomitsu,Muchinsky,Engineer,F
495716,Nathalie,dAstous,Senior Staff,M
495717,Manton,Vernadat,Staff,F
495718,Xianlong,Vitiello,Senior Engineer,F
495719,Teiji,Itzfeldt,Engineer,F
495721,Susumu,Rodite,Engineer,F
495722,Shmuel,Brodie,Senior Engineer,M
495739,Marek,Lortz,Senior Engineer,M
495742,Jaewon,Lubachevsky,Senior Engineer,M
495744,Branimir,Butner,Senior Staff,F
495750,Naftali,Attimonelli,Senior Engineer,M
495755,Jiang,Erni,Senior Staff,M
495761,Koldo,Covnot,Staff,F
495767,Odoardo,Braunmuhl,Senior Staff,M
495768,Kyoichi,Segond,Senior Engineer,F
495770,Abdelaziz,Menhoudj,Engineer,M
495776,Lijia,Swiss,Technique Leader,M
495779,Weiyi,Rebaine,Senior Staff,F
495780,Elzbieta,Murillo,Engineer,F
495790,Licheng,Quaggetto,Staff,F
495802,Anwar,Miara,Senior Engineer,F
495804,Xudong,Furedi,Senior Engineer,M
495805,Susanne,Yoshizawa,Senior Engineer,F
495807,Martina,Kumaresan,Senior Engineer,F
495811,Golgen,Fioravanti,Senior Staff,M
495814,Premsyl,Fetvedt,Staff,M
495821,Subhash,Rotem,Staff,M
495823,Yishay,Pettit,Senior Staff,M
495826,Marlo,Schahn,Senior Staff,M
495828,Randy,Melichar,Senior Staff,M
495830,Chikako,Auria,Staff,M
495836,Tetsushi,Sommer,Senior Engineer,M
495837,Tzvetan,Ranft,Senior Engineer,F
495841,Ashish,Jansch,Senior Engineer,F
495844,Fumiko,Impagliazzo,Senior Staff,F
495851,Make,Vrecion,Staff,M
495860,Ayakannu,Perng,Senior Engineer,M
495862,Moty,Suppi,Senior Staff,M
495866,Gen,Kaiserswerth,Staff,F
495869,Shai,Pluym,Senior Staff,F
495873,Jackson,Crabtree,Technique Leader,M
495874,Youngkon,Chenney,Senior Staff,M
495876,Masasuke,Deville,Senior Engineer,M
495879,Aimee,Imataki,Technique Leader,F
495882,Bedir,Whittlesey,Engineer,M
495884,Moto,Kragelund,Senior Staff,M
495887,Nevio,Kilgore,Senior Staff,F
495889,Masanao,Chvatal,Senior Engineer,F
495892,Neven,Wynblatt,Senior Staff,F
495894,Iara,Atrawala,Senior Staff,F
495895,Yuichiro,Heemskerk,Senior Staff,F
495896,Udaiprakash,Hemaspaandra,Senior Staff,M
495898,Jiang,Pellegrinelli,Senior Engineer,M
495901,Ibibia,Kalsbeek,Staff,M
495909,Heping,Swick,Staff,M
495918,Munehiko,Krychniak,Engineer,M
495923,Seongbin,Levergood,Senior Engineer,F
495925,Guttorm,Bage,Senior Engineer,F
495937,Mani,Bahk,Staff,F
495939,Saniya,Domenig,Senior Engineer,F
495941,Nathalie,Engberts,Senior Staff,M
495942,Roddy,Gunderson,Staff,M
495943,Kenroku,Deville,Assistant Engineer,M
495947,Sigeru,Puoti,Senior Engineer,M
495949,Shaleah,Glinert,Staff,F
495955,Make,Munos,Senior Staff,M
495958,Angel,Reutenauer,Staff,F
495961,Piyawadee,Imataki,Senior Staff,M
495965,Remko,Knightly,Senior Staff,F
495972,Kirk,Piveteau,Senior Staff,M
495978,Khedija,Cappello,Engineer,M
495982,Saniya,Dehkordi,Staff,M
495984,Rajmohan,Snyers,Senior Engineer,F
495993,Demin,Clemencon,Senior Staff,M
495995,Marjo,Muchinsky,Engineer,F
495997,Lene,Vadhan,Senior Engineer,F
496002,Mansur,Hinsberger,Senior Engineer,M
496006,Chrisa,Jumpertz,Engineer,M
496008,Chaoyi,Henseler,Senior Staff,F
496009,JiYoung,Matzov,Senior Engineer,M
496010,Flemming,Gewali,Engineer,M
496012,Takushi,Swan,Senior Engineer,F
496014,Yuchang,Barbanera,Senior Engineer,M
496017,Faiza,Rodham,Senior Staff,M
496018,Shuichi,Anily,Staff,F
496019,Teruyuki,Roisin,Assistant Engineer,M
496020,Lene,Coombs,Staff,M
496023,Eirik,Borstler,Senior Engineer,M
496032,Trygve,Tischendorf,Senior Staff,F
496039,Masamitsu,Bellone,Senior Staff,M
496042,Sanjeeva,Portugali,Senior Engineer,F
496045,Marco,Baik,Engineer,F
496049,Parke,Snyers,Technique Leader,F
496055,Fumiya,Delgrande,Senior Staff,F
496056,Sanjai,Lipner,Senior Engineer,F
496062,Xinan,Legleitner,Senior Engineer,M
496066,Doohun,Kroha,Senior Staff,M
496067,Erzsebet,Schaaf,Senior Engineer,M
496074,Flemming,Katiyar,Engineer,F
496077,Anyuan,Albarhamtoshy,Senior Staff,M
496078,Chuanyi,Kabayashi,Senior Engineer,F
496080,Zongyan,DiGiano,Engineer,M
496084,Yagil,Nishimukai,Senior Engineer,M
496088,Gina,Woycyznski,Engineer,M
496091,Joydip,Theuretzbacher,Senior Staff,M
496093,Yucel,Asser,Senior Engineer,M
496094,Ziva,Yoshimura,Assistant Engineer,M
496097,Zdislav,Deverell,Engineer,M
496105,Bernd,Hutton,Engineer,M
496107,Vitaly,Shobatake,Engineer,M
496108,Atreyi,Samarati,Senior Engineer,M
496113,Gonzalo,Zeilberger,Senior Engineer,M
496121,Malu,Jayawardene,Senior Staff,M
496127,Parto,Delaune,Senior Engineer,M
496131,Xuejia,Krone,Staff,F
496137,Kenroku,Farris,Senior Engineer,M
496141,Zengping,Rahier,Senior Engineer,M
496143,Somnath,Driscoll,Senior Engineer,F
496150,Dmitry,Marrakchi,Senior Staff,M
496151,Katsuo,Mateescu,Senior Staff,F
496164,Yurii,Comyn,Senior Engineer,M
496166,Aran,Bashian,Engineer,F
496174,Mary,Staudhammer,Staff,M
496180,Alassane,Siepmann,Senior Engineer,M
496185,Tadanori,Gomatam,Senior Engineer,M
496190,Zhensheng,Luga,Staff,M
496192,Qunsheng,Weedman,Senior Engineer,M
496193,Jamaludin,Sankaranarayanan,Staff,M
496195,IEEE,Thibadeau,Engineer,M
496196,Toshiko,Porotnikoff,Senior Engineer,F
496198,Volkmar,Panangaden,Senior Engineer,M
496203,Etsuo,Bellone,Senior Engineer,M
496205,Hatim,Narwekar,Senior Staff,F
496207,Prodip,Ermel,Senior Engineer,M
496208,Arco,Benzmuller,Senior Staff,F
496209,Babette,Schneeberger,Senior Staff,F
496211,Yolla,Syrzycki,Senior Engineer,F
496212,Sreenivas,Birnbaum,Staff,M
496214,Brendon,Cronan,Engineer,M
496215,Lunjin,Erde,Engineer,F
496218,Tomokazu,Ozery,Senior Engineer,M
496222,Yaghout,Esposito,Senior Engineer,F
496227,Satoru,Stentiford,Senior Staff,F
496234,Conal,Luga,Assistant Engineer,M
496236,Tianruo,Yurov,Engineer,M
496240,Joydip,Majewski,Assistant Engineer,M
496241,Zhensheng,Reinhard,Engineer,M
496242,Angel,Comyn,Senior Staff,F
496246,Arne,Chimia,Assistant Engineer,F
496250,Zhonghua,Rando,Senior Engineer,F
496252,Marc,Weedman,Senior Staff,F
496253,Zorica,Kushner,Staff,F
496256,Noritoshi,Skrikant,Staff,M
496257,Kokou,Hatcliff,Staff,M
496258,Khun,Cannata,Senior Engineer,M
496260,Mary,Showalter,Staff,M
496262,Kazuhira,Kleiser,Senior Staff,M
496264,Olivera,Eldridge,Senior Staff,M
496265,Aran,Emden,Senior Staff,F
496269,Yechezkel,Broder,Staff,M
496278,Karlis,Gunderson,Senior Engineer,M
496282,Kotesh,Anguita,Senior Engineer,M
496284,Goo,Sevcikova,Senior Engineer,M
496288,Chriss,Gecsel,Senior Engineer,M
496290,Godehard,Pettit,Senior Engineer,M
496292,Gao,Ranai,Senior Staff,M
496294,Owen,Papastamatiou,Senior Engineer,M
496295,Nathan,Plavsic,Senior Engineer,F
